测试时间,温度,湿度,VOC,人体
2018/12/18 3:30:20,1519,1814,33,0
2018/12/18 3:30:21,1487,1790,29,0
2018/12/18 3:30:22,1501,1801,31,0
2018/12/18 3:30:23,1506,1804,29,0
2018/12/18 3:30:24,1500,1800,26,0
2018/12/18 3:30:25,1501,1801,30,0
2018/12/18 3:30:26,1470,1778,33,0
2018/12/18 3:30:27,1499,1799,25,0
2018/12/18 3:30:28,1514,1811,34,0
2018/12/18 3:30:29,1521,1816,34,0
2018/12/18 3:30:30,1527,1820,33,0
2018/12/18 3:30:31,1512,1809,30,0
2018/12/18 3:30:32,1495,1796,32,0
2018/12/18 3:30:33,1519,1814,30,0
2018/12/18 3:30:34,1500,1800,27,0
2018/12/18 3:30:35,1504,1803,30,0
2018/12/18 3:30:36,1464,1773,32,0
2018/12/18 3:30:37,1476,1782,28,0
2018/12/18 3:30:38,1503,1802,27,0
2018/12/18 3:30:39,1466,1775,31,0
2018/12/18 3:30:40,1495,1796,29,0
2018/12/18 3:30:41,1539,1829,28,0
2018/12/18 3:30:42,1529,1822,31,0
2018/12/18 3:30:43,1465,1774,27,0
2018/12/18 3:30:44,1499,1799,30,0
2018/12/18 3:30:45,1498,1799,29,0
2018/12/18 3:30:46,1477,1783,31,0
2018/12/18 3:30:47,1484,1788,32,0
2018/12/18 3:30:48,1508,1806,32,0
2018/12/18 3:30:49,1498,1798,29,0
2018/12/18 3:30:50,1523,1817,37,0
2018/12/18 3:30:51,1520,1815,28,0
2018/12/18 3:30:52,1493,1795,25,0
2018/12/18 3:30:53,1493,1795,29,0
2018/12/18 3:30:54,1509,1807,28,0
2018/12/18 3:30:55,1491,1793,31,0
2018/12/18 3:30:56,1539,1829,25,0
2018/12/18 3:30:57,1537,1828,31,0
2018/12/18 3:30:58,1498,1799,26,0
2018/12/18 3:30:59,1478,1783,30,0
2018/12/18 3:31:00,1472,1779,33,0
2018/12/18 3:31:01,1507,1805,28,0
2018/12/18 3:31:02,1502,1801,26,0
2018/12/18 3:31:03,1479,1784,32,0
2018/12/18 3:31:04,1517,1813,30,0
2018/12/18 3:31:05,1497,1797,29,0
2018/12/18 3:31:06,1544,1833,29,0
2018/12/18 3:31:07,1519,1814,30,0
2018/12/18 3:31:08,1506,1805,32,0
2018/12/18 3:31:09,1503,1803,33,0
2018/12/18 3:31:10,1467,1776,33,0
2018/12/18 3:31:11,1488,1791,34,0
2018/12/18 3:31:12,1517,1812,32,0
2018/12/18 3:31:13,1494,1795,33,0
2018/12/18 3:31:14,1499,1799,30,0
2018/12/18 3:31:15,1474,1781,32,0
2018/12/18 3:31:16,1491,1794,31,0
2018/12/18 3:31:17,1512,1809,27,0
2018/12/18 3:31:18,1530,1822,26,0
2018/12/18 3:31:19,1508,1806,28,0
2018/12/18 3:31:20,1519,1814,32,0
2018/12/18 3:31:21,1505,1803,31,0
2018/12/18 3:31:22,1499,1799,26,0
2018/12/18 3:31:23,1513,1810,30,0
2018/12/18 3:31:24,1495,1796,24,0
2018/12/18 3:31:25,1507,1805,28,0
2018/12/18 3:31:26,1514,1810,27,0
2018/12/18 3:31:27,1493,1794,25,0
2018/12/18 3:31:28,1512,1809,32,0
2018/12/18 3:31:29,1479,1784,25,0
2018/12/18 3:31:30,1513,1810,36,0
2018/12/18 3:31:31,1482,1786,34,0
2018/12/18 3:31:32,1508,1806,31,0
2018/12/18 3:31:33,1541,1830,28,0
2018/12/18 3:31:34,1496,1797,31,0
2018/12/18 3:31:35,1451,1764,30,0
2018/12/18 3:31:36,1483,1788,31,0
2018/12/18 3:31:37,1492,1794,32,0
2018/12/18 3:31:38,1502,1802,27,0
2018/12/18 3:31:39,1507,1805,30,0
2018/12/18 3:31:40,1517,1812,27,0
2018/12/18 3:31:41,1491,1793,35,0
2018/12/18 3:31:42,1529,1822,28,0
2018/12/18 3:31:43,1508,1806,31,0
2018/12/18 3:31:44,1515,1811,31,0
2018/12/18 3:31:45,1519,1814,25,0
2018/12/18 3:31:46,1476,1782,31,0
2018/12/18 3:31:47,1541,1831,30,0
2018/12/18 3:31:48,1479,1784,27,0
2018/12/18 3:31:49,1530,1822,26,0
2018/12/18 3:31:50,1491,1793,35,0
2018/12/18 3:31:51,1514,1811,29,0
2018/12/18 3:31:52,1502,1801,35,0
2018/12/18 3:31:53,1506,1805,29,0
2018/12/18 3:31:54,1498,1799,34,0
2018/12/18 3:31:55,1509,1806,35,0
2018/12/18 3:31:56,1529,1821,30,0
2018/12/18 3:31:57,1501,1800,29,0
2018/12/18 3:31:58,1515,1811,29,0
2018/12/18 3:31:59,1467,1776,33,0
2018/12/18 3:32:00,1512,1809,33,0
2018/12/18 3:32:01,1519,1814,30,0
2018/12/18 3:32:02,1482,1787,27,0
2018/12/18 3:32:03,1509,1807,26,0
2018/12/18 3:32:04,1514,1810,27,0
2018/12/18 3:32:05,1490,1792,25,0
2018/12/18 3:32:06,1515,1811,33,0
2018/12/18 3:32:07,1479,1784,27,0
2018/12/18 3:32:08,1493,1795,26,0
2018/12/18 3:32:09,1526,1819,26,0
2018/12/18 3:32:10,1475,1781,30,0
2018/12/18 3:32:11,1549,1836,33,0
2018/12/18 3:32:12,1514,1811,34,0
2018/12/18 3:32:13,1469,1777,33,0
2018/12/18 3:32:14,1472,1779,24,0
2018/12/18 3:32:15,1505,1803,31,0
2018/12/18 3:32:16,1476,1782,26,0
2018/12/18 3:32:17,1547,1835,28,0
2018/12/18 3:32:18,1502,1802,25,0
2018/12/18 3:32:19,1523,1817,37,0
2018/12/18 3:32:20,1510,1807,21,0
2018/12/18 3:32:21,1486,1790,31,0
2018/12/18 3:32:22,1494,1795,30,0
2018/12/18 3:32:23,1531,1823,29,0
2018/12/18 3:32:24,1484,1788,32,0
2018/12/18 3:32:25,1491,1793,32,0
2018/12/18 3:32:26,1494,1795,27,0
2018/12/18 3:32:27,1521,1816,30,0
2018/12/18 3:32:28,1540,1830,28,0
2018/12/18 3:32:29,1499,1799,31,0
2018/12/18 3:32:30,1497,1798,28,0
2018/12/18 3:32:31,1525,1818,34,0
2018/12/18 3:32:32,1508,1806,32,0
2018/12/18 3:32:33,1474,1781,27,0
2018/12/18 3:32:34,1509,1807,26,0
2018/12/18 3:32:35,1497,1798,26,0
2018/12/18 3:32:36,1513,1810,24,0
2018/12/18 3:32:37,1471,1778,33,0
2018/12/18 3:32:38,1530,1822,35,0
2018/12/18 3:32:39,1497,1798,31,0
2018/12/18 3:32:40,1531,1824,30,0
2018/12/18 3:32:41,1482,1787,35,0
2018/12/18 3:32:42,1479,1785,30,0
2018/12/18 3:32:43,1523,1817,33,0
2018/12/18 3:32:44,1497,1798,35,0
2018/12/18 3:32:45,1503,1802,31,0
2018/12/18 3:32:46,1477,1782,31,0
2018/12/18 3:32:47,1498,1798,25,0
2018/12/18 3:32:48,1493,1795,33,0
2018/12/18 3:32:49,1511,1808,31,0
2018/12/18 3:32:50,1524,1818,29,0
2018/12/18 3:32:51,1540,1830,34,0
2018/12/18 3:32:52,1504,1803,30,0
2018/12/18 3:32:53,1508,1806,31,0
2018/12/18 3:32:54,1460,1770,31,0
2018/12/18 3:32:55,1502,1801,34,0
2018/12/18 3:32:56,1530,1823,26,0
2018/12/18 3:32:57,1489,1792,32,0
2018/12/18 3:32:58,1504,1803,34,0
2018/12/18 3:32:59,1515,1811,29,0
2018/12/18 3:33:00,1496,1797,34,0
2018/12/18 3:33:01,1501,1800,34,0
2018/12/18 3:33:02,1467,1775,30,0
2018/12/18 3:33:03,1526,1819,29,0
2018/12/18 3:33:04,1478,1783,31,0
2018/12/18 3:33:05,1506,1805,30,0
2018/12/18 3:33:06,1486,1789,32,0
2018/12/18 3:33:07,1523,1817,31,0
2018/12/18 3:33:08,1545,1834,30,0
2018/12/18 3:33:09,1502,1801,31,0
2018/12/18 3:33:10,1504,1803,30,0
2018/12/18 3:33:11,1484,1788,33,0
2018/12/18 3:33:12,1492,1794,29,0
2018/12/18 3:33:13,1486,1790,32,0
2018/12/18 3:33:14,1536,1827,28,0
2018/12/18 3:33:15,1476,1782,28,0
2018/12/18 3:33:16,1474,1780,30,0
2018/12/18 3:33:17,1510,1807,31,0
2018/12/18 3:33:18,1533,1825,26,0
2018/12/18 3:33:19,1479,1785,31,0
2018/12/18 3:33:20,1540,1830,30,0
2018/12/18 3:33:21,1525,1819,32,0
2018/12/18 3:33:22,1499,1800,35,0
2018/12/18 3:33:23,1538,1828,32,0
2018/12/18 3:33:24,1489,1792,31,0
2018/12/18 3:33:25,1498,1798,23,0
2018/12/18 3:33:26,1500,1800,28,0
2018/12/18 3:33:27,1498,1799,31,0
2018/12/18 3:33:28,1493,1795,30,0
2018/12/18 3:33:29,1485,1789,29,0
2018/12/18 3:33:30,1488,1791,29,0
2018/12/18 3:33:31,1474,1781,36,0
2018/12/18 3:33:32,1500,1800,30,0
2018/12/18 3:33:33,1511,1808,25,0
2018/12/18 3:33:34,1493,1795,29,0
2018/12/18 3:33:35,1515,1811,31,0
2018/12/18 3:33:36,1483,1788,32,0
2018/12/18 3:33:37,1498,1798,33,0
2018/12/18 3:33:38,1499,1800,27,0
2018/12/18 3:33:39,1499,1799,32,0
2018/12/18 3:33:40,1498,1799,32,0
2018/12/18 3:33:41,1503,1802,32,0
2018/12/18 3:33:42,1519,1814,29,0
2018/12/18 3:33:43,1506,1805,32,0
2018/12/18 3:33:44,1486,1790,31,0
2018/12/18 3:33:45,1519,1814,24,0
2018/12/18 3:33:46,1506,1805,26,0
2018/12/18 3:33:47,1479,1784,36,0
2018/12/18 3:33:48,1478,1784,30,0
2018/12/18 3:33:49,1503,1802,28,0
2018/12/18 3:33:50,1529,1822,30,0
2018/12/18 3:33:51,1499,1799,30,0
2018/12/18 3:33:52,1470,1778,30,0
2018/12/18 3:33:53,1476,1782,30,0
2018/12/18 3:33:54,1479,1785,23,0
2018/12/18 3:33:55,1532,1824,31,0
2018/12/18 3:33:56,1473,1780,30,0
2018/12/18 3:33:57,1505,1804,30,0
2018/12/18 3:33:58,1515,1811,34,0
2018/12/18 3:33:59,1504,1803,31,0
2018/12/18 3:34:00,1502,1802,29,0
2018/12/18 3:34:01,1519,1815,32,0
2018/12/18 3:34:02,1500,1800,33,0
2018/12/18 3:34:03,1484,1788,31,0
2018/12/18 3:34:04,1535,1826,35,0
2018/12/18 3:34:05,1504,1803,27,0
2018/12/18 3:34:06,1483,1787,25,0
2018/12/18 3:34:07,1480,1785,28,0
2018/12/18 3:34:08,1503,1802,25,0
2018/12/18 3:34:09,1493,1795,34,0
2018/12/18 3:34:10,1491,1793,28,0
2018/12/18 3:34:11,1536,1827,31,0
2018/12/18 3:34:12,1504,1803,29,0
2018/12/18 3:34:13,1481,1786,25,0
2018/12/18 3:34:14,1478,1783,32,0
2018/12/18 3:34:15,1495,1796,31,0
2018/12/18 3:34:16,1510,1807,31,0
2018/12/18 3:34:17,1503,1802,25,0
2018/12/18 3:34:18,1525,1819,33,0
2018/12/18 3:34:19,1486,1790,31,0
2018/12/18 3:34:20,1502,1801,34,0
2018/12/18 3:34:21,1524,1818,29,0
2018/12/18 3:34:22,1479,1784,32,0
2018/12/18 3:34:23,1524,1818,34,0
2018/12/18 3:34:24,1480,1785,29,0
2018/12/18 3:34:25,1471,1778,27,0
2018/12/18 3:34:26,1499,1799,32,0
2018/12/18 3:34:27,1514,1811,33,0
2018/12/18 3:34:28,1481,1786,29,0
2018/12/18 3:34:29,1505,1804,27,0
2018/12/18 3:34:30,1523,1817,33,0
2018/12/18 3:34:31,1493,1795,32,0
2018/12/18 3:34:32,1529,1822,34,0
2018/12/18 3:34:33,1482,1786,32,0
2018/12/18 3:34:34,1468,1776,31,0
2018/12/18 3:34:35,1483,1787,28,0
2018/12/18 3:34:36,1499,1800,30,0
2018/12/18 3:34:37,1502,1801,29,0
2018/12/18 3:34:38,1506,1805,22,0
2018/12/18 3:34:39,1508,1806,31,0
2018/12/18 3:34:40,1492,1794,27,0
2018/12/18 3:34:41,1500,1800,26,0
2018/12/18 3:34:42,1486,1789,25,0
2018/12/18 3:34:43,1492,1794,32,0
2018/12/18 3:34:44,1486,1790,32,0
2018/12/18 3:34:45,1562,1847,32,0
2018/12/18 3:34:46,1483,1787,26,0
2018/12/18 3:34:47,1491,1793,33,0
2018/12/18 3:34:48,1534,1825,30,0
2018/12/18 3:34:49,1512,1809,26,0
2018/12/18 3:34:50,1514,1810,29,0
2018/12/18 3:34:51,1508,1806,29,0
2018/12/18 3:34:52,1480,1785,33,0
2018/12/18 3:34:53,1496,1797,36,0
2018/12/18 3:34:54,1512,1809,36,0
2018/12/18 3:34:55,1493,1795,32,0
2018/12/18 3:34:56,1496,1797,29,0
2018/12/18 3:34:57,1500,1800,30,0
2018/12/18 3:34:58,1485,1789,33,0
2018/12/18 3:34:59,1487,1791,33,0
2018/12/18 3:35:00,1505,1804,32,0
2018/12/18 3:35:01,1524,1818,30,0
2018/12/18 3:35:02,1505,1804,34,0
2018/12/18 3:35:03,1497,1798,33,0
2018/12/18 3:35:04,1532,1824,25,0
2018/12/18 3:35:05,1518,1813,32,0
2018/12/18 3:35:06,1497,1798,30,0
2018/12/18 3:35:07,1483,1787,31,0
2018/12/18 3:35:08,1527,1820,34,0
2018/12/18 3:35:09,1475,1781,33,0
2018/12/18 3:35:10,1500,1800,33,0
2018/12/18 3:35:11,1470,1777,33,0
2018/12/18 3:35:12,1525,1819,27,0
2018/12/18 3:35:13,1478,1783,26,0
2018/12/18 3:35:14,1489,1792,33,0
2018/12/18 3:35:15,1525,1819,25,0
2018/12/18 3:35:16,1508,1806,31,0
2018/12/18 3:35:17,1506,1804,33,0
2018/12/18 3:35:18,1516,1812,32,0
2018/12/18 3:35:19,1488,1791,28,0
2018/12/18 3:35:20,1508,1806,26,0
2018/12/18 3:35:21,1465,1774,30,0
2018/12/18 3:35:22,1504,1803,27,0
2018/12/18 3:35:23,1477,1783,31,0
2018/12/18 3:35:24,1514,1811,26,0
2018/12/18 3:35:25,1524,1818,28,0
2018/12/18 3:35:26,1512,1809,36,0
2018/12/18 3:35:27,1491,1794,31,0
2018/12/18 3:35:28,1544,1833,30,0
2018/12/18 3:35:29,1485,1789,30,0
2018/12/18 3:35:30,1476,1782,34,0
2018/12/18 3:35:31,1463,1772,38,0
2018/12/18 3:35:32,1505,1804,36,0
2018/12/18 3:35:33,1478,1783,28,0
2018/12/18 3:35:34,1495,1796,27,0
2018/12/18 3:35:35,1488,1791,28,0
2018/12/18 3:35:36,1496,1797,32,0
2018/12/18 3:35:37,1478,1783,27,0
2018/12/18 3:35:38,1539,1829,27,0
2018/12/18 3:35:39,1493,1795,29,0
2018/12/18 3:35:40,1482,1787,29,0
2018/12/18 3:35:41,1492,1794,28,0
2018/12/18 3:35:42,1515,1811,30,0
2018/12/18 3:35:43,1502,1802,27,0
2018/12/18 3:35:44,1502,1802,26,0
2018/12/18 3:35:45,1499,1799,29,0
2018/12/18 3:35:46,1486,1790,33,0
2018/12/18 3:35:47,1479,1784,28,0
2018/12/18 3:35:48,1498,1798,26,0
2018/12/18 3:35:49,1512,1809,27,0
2018/12/18 3:35:50,1527,1821,33,0
2018/12/18 3:35:51,1504,1803,30,0
2018/12/18 3:35:52,1511,1808,31,0
2018/12/18 3:35:53,1505,1804,30,0
2018/12/18 3:35:54,1465,1773,33,0
2018/12/18 3:35:55,1482,1786,29,0
2018/12/18 3:35:56,1483,1787,29,0
2018/12/18 3:35:57,1537,1828,26,0
2018/12/18 3:35:58,1504,1803,28,0
2018/12/18 3:35:59,1477,1783,27,0
2018/12/18 3:36:00,1504,1803,30,0
2018/12/18 3:36:01,1515,1811,26,0
2018/12/18 3:36:02,1485,1789,32,0
2018/12/18 3:36:03,1528,1821,29,0
2018/12/18 3:36:04,1491,1793,29,0
2018/12/18 3:36:05,1498,1799,30,0
2018/12/18 3:36:06,1528,1821,27,0
2018/12/18 3:36:07,1536,1827,29,0
2018/12/18 3:36:08,1479,1784,28,0
2018/12/18 3:36:09,1507,1805,29,0
2018/12/18 3:36:10,1541,1831,34,0
2018/12/18 3:36:11,1498,1798,27,0
2018/12/18 3:36:12,1508,1806,28,0
2018/12/18 3:36:13,1518,1814,34,0
2018/12/18 3:36:14,1509,1807,24,0
2018/12/18 3:36:15,1503,1802,25,0
2018/12/18 3:36:16,1486,1789,31,0
2018/12/18 3:36:17,1507,1805,31,0
2018/12/18 3:36:18,1498,1799,31,0
2018/12/18 3:36:19,1471,1779,27,0
2018/12/18 3:36:20,1525,1819,29,0
2018/12/18 3:36:21,1513,1809,34,0
2018/12/18 3:36:22,1526,1820,25,0
2018/12/18 3:36:23,1507,1805,32,0
2018/12/18 3:36:24,1474,1781,30,0
2018/12/18 3:36:25,1496,1797,33,0
2018/12/18 3:36:26,1532,1824,27,0
2018/12/18 3:36:27,1521,1816,32,0
2018/12/18 3:36:28,1496,1797,34,0
2018/12/18 3:36:29,1516,1812,30,0
2018/12/18 3:36:30,1530,1823,30,0
2018/12/18 3:36:31,1460,1770,31,0
2018/12/18 3:36:32,1486,1789,35,0
2018/12/18 3:36:33,1484,1788,35,0
2018/12/18 3:36:34,1480,1785,27,0
2018/12/18 3:36:35,1459,1769,25,0
2018/12/18 3:36:36,1516,1812,33,0
2018/12/18 3:36:37,1470,1777,27,0
2018/12/18 3:36:38,1503,1802,32,0
2018/12/18 3:36:39,1492,1794,30,0
2018/12/18 3:36:40,1470,1778,32,0
2018/12/18 3:36:41,1501,1800,27,0
2018/12/18 3:36:42,1496,1797,30,0
2018/12/18 3:36:43,1500,1800,32,0
2018/12/18 3:36:44,1525,1819,28,0
2018/12/18 3:36:45,1514,1810,30,0
2018/12/18 3:36:46,1514,1811,31,0
2018/12/18 3:36:47,1524,1818,29,0
2018/12/18 3:36:48,1468,1776,29,0
2018/12/18 3:36:49,1491,1793,29,0
2018/12/18 3:36:50,1467,1775,28,0
2018/12/18 3:36:51,1516,1812,26,0
2018/12/18 3:36:52,1523,1817,26,0
2018/12/18 3:36:53,1475,1781,33,0
2018/12/18 3:36:54,1530,1823,26,0
2018/12/18 3:36:55,1489,1792,36,0
2018/12/18 3:36:56,1475,1781,33,0
2018/12/18 3:36:57,1500,1800,26,0
2018/12/18 3:36:58,1530,1822,28,0
2018/12/18 3:36:59,1508,1806,33,0
2018/12/18 3:37:00,1508,1806,31,0
2018/12/18 3:37:01,1506,1804,32,0
2018/12/18 3:37:02,1528,1821,29,0
2018/12/18 3:37:03,1542,1832,31,0
2018/12/18 3:37:04,1496,1797,23,0
2018/12/18 3:37:05,1492,1794,33,0
2018/12/18 3:37:06,1482,1787,34,0
2018/12/18 3:37:07,1512,1809,29,0
2018/12/18 3:37:08,1527,1820,32,0
2018/12/18 3:37:09,1535,1826,28,0
2018/12/18 3:37:10,1482,1786,29,0
2018/12/18 3:37:11,1521,1816,30,0
2018/12/18 3:37:12,1496,1797,32,0
2018/12/18 3:37:13,1492,1794,31,0
2018/12/18 3:37:14,1514,1810,32,0
2018/12/18 3:37:15,1554,1840,30,0
2018/12/18 3:37:16,1493,1794,25,0
2018/12/18 3:37:17,1507,1805,31,0
2018/12/18 3:37:18,1489,1792,32,0
2018/12/18 3:37:19,1488,1791,36,0
2018/12/18 3:37:20,1474,1780,25,0
2018/12/18 3:37:21,1487,1790,25,0
2018/12/18 3:37:22,1499,1799,36,0
2018/12/18 3:37:23,1524,1818,30,0
2018/12/18 3:37:24,1500,1800,32,0
2018/12/18 3:37:25,1521,1816,27,0
2018/12/18 3:37:26,1501,1801,33,0
2018/12/18 3:37:27,1472,1779,36,0
2018/12/18 3:37:28,1493,1795,34,0
2018/12/18 3:37:29,1514,1811,27,0
2018/12/18 3:37:30,1496,1797,30,0
2018/12/18 3:37:31,1516,1812,25,0
2018/12/18 3:37:32,1474,1781,29,0
2018/12/18 3:37:33,1463,1772,29,0
2018/12/18 3:37:34,1491,1793,26,0
2018/12/18 3:37:35,1495,1796,29,0
2018/12/18 3:37:36,1503,1802,28,0
2018/12/18 3:37:37,1501,1801,30,0
2018/12/18 3:37:38,1495,1796,32,0
2018/12/18 3:37:39,1504,1803,34,0
2018/12/18 3:37:40,1525,1819,35,0
2018/12/18 3:37:41,1481,1785,33,0
2018/12/18 3:37:42,1528,1821,23,0
2018/12/18 3:37:43,1495,1797,33,0
2018/12/18 3:37:44,1536,1827,29,0
2018/12/18 3:37:45,1515,1811,33,0
2018/12/18 3:37:46,1493,1795,28,0
2018/12/18 3:37:47,1524,1818,29,0
2018/12/18 3:37:48,1507,1805,31,0
2018/12/18 3:37:49,1498,1799,29,0
2018/12/18 3:37:50,1511,1808,29,0
2018/12/18 3:37:51,1511,1808,33,0
2018/12/18 3:37:52,1476,1782,34,0
2018/12/18 3:37:53,1499,1799,28,0
2018/12/18 3:37:54,1525,1819,32,0
2018/12/18 3:37:55,1515,1811,26,0
2018/12/18 3:37:56,1502,1802,28,0
2018/12/18 3:37:57,1505,1804,28,0
2018/12/18 3:37:58,1532,1824,27,0
2018/12/18 3:37:59,1539,1830,30,0
2018/12/18 3:38:00,1532,1824,32,0
2018/12/18 3:38:01,1519,1814,26,0
2018/12/18 3:38:02,1488,1791,25,0
2018/12/18 3:38:03,1494,1795,32,0
2018/12/18 3:38:04,1487,1790,34,0
2018/12/18 3:38:05,1517,1813,30,0
2018/12/18 3:38:06,1489,1792,28,0
2018/12/18 3:38:07,1485,1789,28,0
2018/12/18 3:38:08,1497,1798,29,0
2018/12/18 3:38:09,1511,1808,29,0
2018/12/18 3:38:10,1512,1809,28,0
2018/12/18 3:38:11,1487,1790,38,0
2018/12/18 3:38:12,1471,1778,38,0
2018/12/18 3:38:13,1517,1813,33,0
2018/12/18 3:38:14,1465,1774,28,0
2018/12/18 3:38:15,1544,1833,32,0
2018/12/18 3:38:16,1529,1822,27,0
2018/12/18 3:38:17,1509,1807,27,0
2018/12/18 3:38:18,1531,1823,30,0
2018/12/18 3:38:19,1554,1840,29,0
2018/12/18 3:38:20,1483,1787,32,0
2018/12/18 3:38:21,1484,1788,26,0
2018/12/18 3:38:22,1499,1799,30,0
2018/12/18 3:38:23,1486,1790,25,0
2018/12/18 3:38:24,1481,1786,30,0
2018/12/18 3:38:25,1508,1806,27,0
2018/12/18 3:38:26,1509,1806,31,0
2018/12/18 3:38:27,1482,1786,26,0
2018/12/18 3:38:28,1503,1803,26,0
2018/12/18 3:38:29,1488,1791,26,0
2018/12/18 3:38:30,1541,1831,30,0
2018/12/18 3:38:31,1501,1801,24,0
2018/12/18 3:38:32,1467,1775,29,0
2018/12/18 3:38:33,1490,1793,27,0
2018/12/18 3:38:34,1471,1779,32,0
2018/12/18 3:38:35,1450,1763,28,0
2018/12/18 3:38:36,1496,1797,33,0
2018/12/18 3:38:37,1516,1812,27,0
2018/12/18 3:38:38,1494,1795,30,0
2018/12/18 3:38:39,1500,1800,36,0
2018/12/18 3:38:40,1531,1823,25,0
2018/12/18 3:38:41,1515,1811,26,0
2018/12/18 3:38:42,1466,1775,29,0
2018/12/18 3:38:43,1483,1787,30,0
2018/12/18 3:38:44,1491,1793,29,0
2018/12/18 3:38:45,1525,1818,28,0
2018/12/18 3:38:46,1517,1813,25,0
2018/12/18 3:38:47,1480,1785,28,0
2018/12/18 3:38:48,1498,1798,31,0
2018/12/18 3:38:49,1480,1785,28,0
2018/12/18 3:38:50,1504,1803,31,0
2018/12/18 3:38:51,1492,1794,31,0
2018/12/18 3:38:52,1510,1808,30,0
2018/12/18 3:38:53,1480,1785,35,0
2018/12/18 3:38:54,1503,1802,38,0
2018/12/18 3:38:55,1501,1801,28,0
2018/12/18 3:38:56,1498,1799,26,0
2018/12/18 3:38:57,1472,1779,30,0
2018/12/18 3:38:58,1531,1824,30,0
2018/12/18 3:38:59,1518,1814,29,0
2018/12/18 3:39:00,1508,1806,27,0
2018/12/18 3:39:01,1494,1796,32,0
2018/12/18 3:39:02,1501,1801,27,0
2018/12/18 3:39:03,1484,1788,35,0
2018/12/18 3:39:04,1533,1824,28,0
2018/12/18 3:39:05,1480,1785,29,0
2018/12/18 3:39:06,1468,1776,29,0
2018/12/18 3:39:07,1498,1799,30,0
2018/12/18 3:39:08,1491,1793,33,0
2018/12/18 3:39:09,1491,1793,33,0
2018/12/18 3:39:10,1483,1787,28,0
2018/12/18 3:39:11,1470,1778,27,0
2018/12/18 3:39:12,1547,1835,33,0
2018/12/18 3:39:13,1506,1805,32,0
2018/12/18 3:39:14,1543,1832,26,0
2018/12/18 3:39:15,1509,1807,32,0
2018/12/18 3:39:16,1505,1803,27,0
2018/12/18 3:39:17,1507,1805,26,0
2018/12/18 3:39:18,1479,1784,31,0
2018/12/18 3:39:19,1478,1783,30,0
2018/12/18 3:39:20,1516,1812,28,0
2018/12/18 3:39:21,1487,1790,33,0
2018/12/18 3:39:22,1510,1807,23,0
2018/12/18 3:39:23,1482,1787,35,0
2018/12/18 3:39:24,1456,1767,29,0
2018/12/18 3:39:25,1512,1809,29,0
2018/12/18 3:39:26,1482,1786,31,0
2018/12/18 3:39:27,1511,1808,27,0
2018/12/18 3:39:28,1511,1809,26,0
2018/12/18 3:39:29,1476,1782,29,0
2018/12/18 3:39:30,1498,1799,35,0
2018/12/18 3:39:31,1473,1779,27,0
2018/12/18 3:39:32,1493,1795,30,0
2018/12/18 3:39:33,1492,1794,33,0
2018/12/18 3:39:34,1492,1794,30,0
2018/12/18 3:39:35,1490,1793,29,0
2018/12/18 3:39:36,1513,1810,30,0
2018/12/18 3:39:37,1490,1793,32,0
2018/12/18 3:39:38,1484,1788,31,0
2018/12/18 3:39:39,1483,1787,29,0
2018/12/18 3:39:40,1519,1814,32,0
2018/12/18 3:39:41,1512,1809,29,0
2018/12/18 3:39:42,1468,1776,26,0
2018/12/18 3:39:43,1518,1813,35,0
2018/12/18 3:39:44,1487,1790,30,0
2018/12/18 3:39:45,1468,1776,28,0
2018/12/18 3:39:46,1511,1808,28,0
2018/12/18 3:39:47,1471,1778,28,0
2018/12/18 3:39:48,1497,1798,30,0
2018/12/18 3:39:49,1508,1806,30,0
2018/12/18 3:39:50,1483,1787,29,0
2018/12/18 3:39:51,1468,1776,33,0
2018/12/18 3:39:52,1508,1806,26,0
2018/12/18 3:39:53,1514,1811,30,0
2018/12/18 3:39:54,1490,1792,28,0
2018/12/18 3:39:55,1498,1799,31,0
2018/12/18 3:39:56,1470,1778,27,0
2018/12/18 3:39:57,1504,1803,35,0
2018/12/18 3:39:58,1501,1801,29,0
2018/12/18 3:39:59,1494,1796,30,0
2018/12/18 3:40:00,1479,1784,29,0
2018/12/18 3:40:01,1507,1805,32,0
2018/12/18 3:40:02,1521,1816,23,0
2018/12/18 3:40:03,1474,1780,37,0
2018/12/18 3:40:04,1478,1784,30,0
2018/12/18 3:40:05,1487,1791,29,0
2018/12/18 3:40:06,1484,1788,24,0
2018/12/18 3:40:07,1492,1794,26,0
2018/12/18 3:40:08,1474,1781,27,0
2018/12/18 3:40:09,1482,1786,30,0
2018/12/18 3:40:10,1496,1797,32,0
2018/12/18 3:40:11,1527,1820,32,0
2018/12/18 3:40:12,1502,1802,28,0
2018/12/18 3:40:13,1498,1799,32,0
2018/12/18 3:40:14,1511,1809,31,0
2018/12/18 3:40:15,1505,1804,34,0
2018/12/18 3:40:16,1514,1811,27,0
2018/12/18 3:40:17,1505,1804,31,0
2018/12/18 3:40:18,1483,1788,32,0
2018/12/18 3:40:19,1532,1824,27,0
2018/12/18 3:40:20,1503,1802,38,0
2018/12/18 3:40:21,1518,1813,29,0
2018/12/18 3:40:22,1501,1800,27,0
2018/12/18 3:40:23,1457,1768,27,0
2018/12/18 3:40:24,1498,1798,31,0
2018/12/18 3:40:25,1497,1797,30,0
2018/12/18 3:40:26,1521,1816,28,0
