,温度,湿度,VOC,,,,,,,,
2019/12/18 7:21:42,1506,1804,0035,0001,0000,0000,,,0000,,
2019/12/18 7:21:43,1525,1819,0031,0001,0000,0000,,,0000,,
2019/12/18 7:21:44,1496,1797,0031,0001,0000,0000,,,0000,,
2019/12/18 7:21:45,1484,1788,0032,0001,0000,0000,,,0000,,
2019/12/18 7:21:46,1523,1817,0029,0001,0000,0000,,,0000,,
2019/12/18 7:21:47,1507,1806,0029,0001,0000,0000,,,0000,,
2019/12/18 7:21:48,1494,1796,0029,0001,0000,0000,,,0000,,
2019/12/18 7:21:49,1531,1824,0028,0001,0000,0000,,,0000,,
2019/12/18 7:21:50,1500,1800,0028,0001,0000,0000,,,0000,,
2019/12/18 7:21:51,1503,1802,0028,0001,0000,0000,,,0000,,
2019/12/18 7:21:52,1490,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:21:53,1503,1802,0036,0001,0000,0000,,,0000,,
2019/12/18 7:21:54,1534,1825,0028,0001,0000,0000,,,0000,,
2019/12/18 7:21:55,1505,1804,0036,0001,0000,0000,,,0000,,
2019/12/18 7:21:56,1500,1800,0031,0001,0000,0000,,,0000,,
2019/12/18 7:21:57,1510,1808,0024,0001,0000,0000,,,0000,,
2019/12/18 7:21:58,1490,1792,0031,0001,0000,0000,,,0000,,
2019/12/18 7:21:59,1526,1819,0025,0001,0000,0000,,,0000,,
2019/12/18 7:22:00,1515,1811,0033,0001,0000,0000,,,0000,,
2019/12/18 7:22:01,1525,1819,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:02,1493,1795,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:03,1517,1813,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:04,1515,1811,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:05,1523,1817,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:06,1519,1814,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:07,1483,1787,0033,0001,0000,0000,,,0000,,
2019/12/18 7:22:08,1495,1797,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:09,1503,1802,0028,0001,0000,0000,,,0000,,
2019/12/18 7:22:10,1498,1799,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:11,1470,1777,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:12,1494,1796,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:13,1478,1784,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:14,1518,1814,0037,0001,0000,0000,,,0000,,
2019/12/18 7:22:15,1502,1802,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:16,1480,1785,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:17,1501,1801,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:18,1512,1809,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:19,1491,1793,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:20,1491,1793,0033,0001,0000,0000,,,0000,,
2019/12/18 7:22:21,1501,1801,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:22,1480,1785,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:23,1520,1815,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:24,1491,1794,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:25,1505,1804,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:26,1504,1803,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:27,1469,1777,0034,0001,0000,0000,,,0000,,
2019/12/18 7:22:28,1508,1806,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:29,1504,1803,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:30,1535,1826,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:31,1513,1810,0033,0001,0000,0000,,,0000,,
2019/12/18 7:22:32,1496,1797,0024,0001,0000,0000,,,0000,,
2019/12/18 7:22:33,1516,1812,0028,0001,0000,0000,,,0000,,
2019/12/18 7:22:34,1479,1785,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:35,1507,1805,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:36,1512,1809,0035,0001,0000,0000,,,0000,,
2019/12/18 7:22:37,1490,1793,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:38,1478,1783,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:39,1497,1798,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:40,1510,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:41,1501,1801,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:42,1503,1802,0026,0001,0000,0000,,,0000,,
2019/12/18 7:22:43,1521,1816,0034,0001,0000,0000,,,0000,,
2019/12/18 7:22:44,1481,1786,0037,0001,0000,0000,,,0000,,
2019/12/18 7:22:45,1495,1796,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:46,1510,1808,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:47,1519,1814,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:48,1517,1813,0026,0001,0000,0000,,,0000,,
2019/12/18 7:22:49,1521,1816,0033,0001,0000,0000,,,0000,,
2019/12/18 7:22:50,1544,1833,0029,0001,0000,0000,,,0000,,
2019/12/18 7:22:51,1487,1790,0032,0001,0000,0000,,,0000,,
2019/12/18 7:22:52,1516,1812,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:53,1501,1801,0021,0001,0000,0000,,,0000,,
2019/12/18 7:22:54,1507,1805,0030,0001,0000,0000,,,0000,,
2019/12/18 7:22:55,1539,1829,0025,0001,0000,0000,,,0000,,
2019/12/18 7:22:56,1503,1802,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:57,1512,1809,0031,0001,0000,0000,,,0000,,
2019/12/18 7:22:58,1456,1767,0027,0001,0000,0000,,,0000,,
2019/12/18 7:22:59,1498,1798,0036,0001,0000,0000,,,0000,,
2019/12/18 7:23:00,1496,1797,0034,0001,0000,0000,,,0000,,
2019/12/18 7:23:01,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:02,1512,1809,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:03,1468,1776,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:04,1503,1802,0024,0001,0000,0000,,,0000,,
2019/12/18 7:23:05,1489,1792,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:06,1493,1795,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:07,1497,1798,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:08,1529,1821,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:09,1511,1808,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:10,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:11,1505,1804,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:12,1519,1814,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:13,1494,1796,0023,0001,0000,0000,,,0000,,
2019/12/18 7:23:14,1489,1792,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:15,1485,1789,0027,0001,0000,0000,,,0000,,
2019/12/18 7:23:16,1494,1795,0024,0001,0000,0000,,,0000,,
2019/12/18 7:23:17,1475,1781,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:18,1500,1800,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:19,1494,1796,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:20,1585,1864,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:21,1518,1814,0028,0001,0000,0000,,,0000,,
2019/12/18 7:23:22,1491,1793,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:23,1534,1826,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:24,1490,1793,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:25,1517,1813,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:26,1479,1784,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:27,1503,1802,0025,0001,0000,0000,,,0000,,
2019/12/18 7:23:28,1492,1794,0027,0001,0000,0000,,,0000,,
2019/12/18 7:23:29,1491,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:30,1477,1783,0026,0001,0000,0000,,,0000,,
2019/12/18 7:23:31,1514,1810,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:32,1502,1802,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:33,1505,1804,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:34,1529,1822,0034,0001,0000,0000,,,0000,,
2019/12/18 7:23:35,1510,1807,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:36,1534,1826,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:37,1491,1794,0035,0001,0000,0000,,,0000,,
2019/12/18 7:23:38,1495,1796,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:39,1514,1810,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:40,1487,1790,0026,0001,0000,0000,,,0000,,
2019/12/18 7:23:41,1491,1793,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:42,1523,1817,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:43,1513,1810,0024,0001,0000,0000,,,0000,,
2019/12/18 7:23:44,1523,1817,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:45,1529,1822,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:46,1487,1790,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:47,1496,1797,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:48,1472,1779,0032,0001,0000,0000,,,0000,,
2019/12/18 7:23:49,1518,1813,0026,0001,0000,0000,,,0000,,
2019/12/18 7:23:50,1494,1795,0026,0001,0000,0000,,,0000,,
2019/12/18 7:23:51,1503,1802,0031,0001,0000,0000,,,0000,,
2019/12/18 7:23:52,1449,1762,0030,0001,0000,0000,,,0000,,
2019/12/18 7:23:53,1473,1780,0027,0001,0000,0000,,,0000,,
2019/12/18 7:23:54,1519,1814,0034,0001,0000,0000,,,0000,,
2019/12/18 7:23:55,1526,1819,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:56,1536,1827,0024,0001,0000,0000,,,0000,,
2019/12/18 7:23:57,1516,1812,0033,0001,0000,0000,,,0000,,
2019/12/18 7:23:58,1488,1791,0029,0001,0000,0000,,,0000,,
2019/12/18 7:23:59,1530,1822,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:00,1479,1784,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:01,1510,1808,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:02,1519,1815,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:03,1488,1791,0033,0001,0000,0000,,,0000,,
2019/12/18 7:24:04,1479,1784,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:05,1515,1811,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:06,1510,1807,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:07,1471,1778,0033,0001,0000,0000,,,0000,,
2019/12/18 7:24:08,1516,1812,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:09,1477,1783,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:10,1487,1790,0027,0001,0000,0000,,,0000,,
2019/12/18 7:24:11,1491,1793,0028,0001,0000,0000,,,0000,,
2019/12/18 7:24:12,1506,1805,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:13,1507,1805,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:14,1480,1785,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:15,1468,1776,0027,0001,0000,0000,,,0000,,
2019/12/18 7:24:16,1463,1772,0025,0001,0000,0000,,,0000,,
2019/12/18 7:24:17,1517,1812,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:18,1494,1795,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:19,1493,1795,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:20,1527,1820,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:21,1467,1775,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:22,1470,1778,0024,0001,0000,0000,,,0000,,
2019/12/18 7:24:23,1461,1771,0026,0001,0000,0000,,,0000,,
2019/12/18 7:24:24,1497,1798,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:25,1526,1819,0028,0001,0000,0000,,,0000,,
2019/12/18 7:24:26,1513,1810,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:27,1497,1798,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:28,1555,1841,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:29,1522,1817,0027,0001,0000,0000,,,0000,,
2019/12/18 7:24:30,1460,1770,0027,0001,0000,0000,,,0000,,
2019/12/18 7:24:31,1505,1804,0028,0001,0000,0000,,,0000,,
2019/12/18 7:24:32,1526,1819,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:33,1511,1808,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:34,1497,1798,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:35,1522,1816,0031,0001,0000,0000,,,0000,,
2019/12/18 7:24:36,1521,1816,0025,0001,0000,0000,,,0000,,
2019/12/18 7:24:37,1487,1791,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:38,1467,1776,0036,0001,0000,0000,,,0000,,
2019/12/18 7:24:39,1522,1817,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:40,1487,1790,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:41,1507,1805,0033,0001,0000,0000,,,0000,,
2019/12/18 7:24:42,1501,1801,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:43,1522,1817,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:44,1520,1815,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:45,1509,1806,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:46,1505,1804,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:47,1505,1803,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:48,1497,1798,0029,0001,0000,0000,,,0000,,
2019/12/18 7:24:49,1504,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:50,1477,1783,0025,0001,0000,0000,,,0000,,
2019/12/18 7:24:51,1523,1818,0023,0001,0000,0000,,,0000,,
2019/12/18 7:24:52,1491,1794,0030,0001,0000,0000,,,0000,,
2019/12/18 7:24:53,1497,1798,0032,0001,0000,0000,,,0000,,
2019/12/18 7:24:54,1467,1775,0028,0001,0000,0000,,,0000,,
2019/12/18 7:24:55,1481,1785,0034,0001,0000,0000,,,0000,,
2019/12/18 7:24:56,1485,1789,0033,0001,0000,0000,,,0000,,
2019/12/18 7:24:57,1512,1809,0033,0001,0000,0000,,,0000,,
2019/12/18 7:24:58,1534,1825,0038,0001,0000,0000,,,0000,,
2019/12/18 7:24:59,1520,1815,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:00,1520,1815,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:01,1502,1802,0032,0001,0000,0000,,,0000,,
2019/12/18 7:25:02,1490,1793,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:03,1509,1807,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:04,1517,1812,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:05,1510,1808,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:06,1506,1804,0024,0001,0000,0000,,,0000,,
2019/12/18 7:25:07,1482,1787,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:08,1480,1785,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:09,1514,1811,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:10,1487,1790,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:11,1507,1805,0036,0001,0000,0000,,,0000,,
2019/12/18 7:25:12,1506,1804,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:13,1508,1806,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:14,1525,1818,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:15,1500,1800,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:16,1509,1807,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:17,1495,1796,0035,0001,0000,0000,,,0000,,
2019/12/18 7:25:18,1481,1785,0033,0001,0000,0000,,,0000,,
2019/12/18 7:25:19,1512,1809,0032,0001,0000,0000,,,0000,,
2019/12/18 7:25:20,1473,1780,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:21,1461,1770,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:22,1503,1802,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:23,1495,1797,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:24,1495,1796,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:25,1498,1799,0033,0001,0000,0000,,,0000,,
2019/12/18 7:25:26,1482,1787,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:27,1516,1812,0032,0001,0000,0000,,,0000,,
2019/12/18 7:25:28,1470,1778,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:29,1484,1788,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:30,1472,1779,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:31,1518,1814,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:32,1486,1789,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:33,1485,1789,0037,0001,0000,0000,,,0000,,
2019/12/18 7:25:34,1515,1811,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:35,1474,1781,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:36,1515,1811,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:37,1452,1764,0024,0001,0000,0000,,,0000,,
2019/12/18 7:25:38,1486,1789,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:39,1488,1791,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:40,1507,1806,0025,0001,0000,0000,,,0000,,
2019/12/18 7:25:41,1499,1799,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:42,1501,1801,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:43,1495,1797,0030,0001,0000,0000,,,0000,,
2019/12/18 7:25:44,1524,1818,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:45,1491,1793,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:46,1506,1804,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:47,1516,1812,0033,0001,0000,0000,,,0000,,
2019/12/18 7:25:48,1492,1794,0034,0001,0000,0000,,,0000,,
2019/12/18 7:25:49,1509,1806,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:50,1498,1799,0024,0001,0000,0000,,,0000,,
2019/12/18 7:25:51,1500,1800,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:52,1505,1804,0027,0001,0000,0000,,,0000,,
2019/12/18 7:25:53,1473,1779,0031,0001,0000,0000,,,0000,,
2019/12/18 7:25:54,1507,1805,0033,0001,0000,0000,,,0000,,
2019/12/18 7:25:55,1495,1796,0032,0001,0000,0000,,,0000,,
2019/12/18 7:25:56,1534,1826,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:57,1488,1791,0028,0001,0000,0000,,,0000,,
2019/12/18 7:25:58,1527,1820,0029,0001,0000,0000,,,0000,,
2019/12/18 7:25:59,1473,1780,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:00,1511,1808,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:01,1471,1778,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:02,1516,1812,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:03,1527,1820,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:04,1505,1803,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:05,1510,1808,0035,0001,0000,0000,,,0000,,
2019/12/18 7:26:06,1481,1786,0029,0001,0000,0000,,,0000,,
2019/12/18 7:26:07,1487,1790,0025,0001,0000,0000,,,0000,,
2019/12/18 7:26:08,1476,1782,0035,0001,0000,0000,,,0000,,
2019/12/18 7:26:09,1490,1792,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:10,1513,1810,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:11,1496,1797,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:12,1535,1826,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:13,1504,1803,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:14,1550,1837,0029,0001,0000,0000,,,0000,,
2019/12/18 7:26:15,1491,1793,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:16,1478,1783,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:17,1470,1778,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:18,1498,1799,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:19,1520,1815,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:20,1523,1817,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:21,1465,1774,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:22,1507,1805,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:23,1499,1799,0033,0001,0000,0000,,,0000,,
2019/12/18 7:26:24,1480,1785,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:25,1518,1813,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:26,1486,1789,0026,0001,0000,0000,,,0000,,
2019/12/18 7:26:27,1498,1798,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:28,1455,1766,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:29,1473,1780,0022,0001,0000,0000,,,0000,,
2019/12/18 7:26:30,1467,1776,0035,0001,0000,0000,,,0000,,
2019/12/18 7:26:31,1511,1808,0025,0001,0000,0000,,,0000,,
2019/12/18 7:26:32,1519,1814,0037,0001,0000,0000,,,0000,,
2019/12/18 7:26:33,1522,1817,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:34,1504,1803,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:35,1496,1797,0029,0001,0000,0000,,,0000,,
2019/12/18 7:26:36,1528,1821,0026,0001,0000,0000,,,0000,,
2019/12/18 7:26:37,1488,1791,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:38,1498,1799,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:39,1502,1801,0024,0001,0000,0000,,,0000,,
2019/12/18 7:26:40,1459,1769,0033,0001,0000,0000,,,0000,,
2019/12/18 7:26:41,1507,1805,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:42,1517,1813,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:43,1485,1789,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:44,1504,1803,0023,0001,0000,0000,,,0000,,
2019/12/18 7:26:45,1502,1802,0029,0001,0000,0000,,,0000,,
2019/12/18 7:26:46,1522,1816,0026,0001,0000,0000,,,0000,,
2019/12/18 7:26:47,1512,1809,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:48,1476,1782,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:49,1491,1794,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:50,1502,1801,0025,0001,0000,0000,,,0000,,
2019/12/18 7:26:51,1481,1786,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:52,1509,1807,0034,0001,0000,0000,,,0000,,
2019/12/18 7:26:53,1475,1781,0027,0001,0000,0000,,,0000,,
2019/12/18 7:26:54,1521,1816,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:55,1472,1779,0032,0001,0000,0000,,,0000,,
2019/12/18 7:26:56,1474,1781,0028,0001,0000,0000,,,0000,,
2019/12/18 7:26:57,1489,1792,0030,0001,0000,0000,,,0000,,
2019/12/18 7:26:58,1494,1795,0031,0001,0000,0000,,,0000,,
2019/12/18 7:26:59,1483,1787,0032,0001,0000,0000,,,0000,,
2019/12/18 7:27:00,1468,1776,0024,0001,0000,0000,,,0000,,
2019/12/18 7:27:01,1472,1779,0031,0001,0000,0000,,,0000,,
2019/12/18 7:27:02,1489,1792,0032,0001,0000,0000,,,0000,,
2019/12/18 7:27:03,1527,1820,0027,0001,0000,0000,,,0000,,
2019/12/18 7:27:04,1500,1800,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:05,1505,1804,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:06,1501,1801,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:07,1520,1815,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:08,1498,1799,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:09,1491,1793,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:10,1474,1780,0033,0001,0000,0000,,,0000,,
2019/12/18 7:27:11,1501,1801,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:12,1503,1803,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:13,1495,1796,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:14,1509,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:15,1531,1823,0034,0001,0000,0000,,,0000,,
2019/12/18 7:27:16,1516,1812,0026,0001,0000,0000,,,0000,,
2019/12/18 7:27:17,1508,1806,0027,0001,0000,0000,,,0000,,
2019/12/18 7:27:18,1487,1790,0031,0001,0000,0000,,,0000,,
2019/12/18 7:27:19,1452,1764,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:20,1526,1819,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:21,1475,1781,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:22,1493,1795,0032,0001,0000,0000,,,0000,,
2019/12/18 7:27:23,1487,1790,0031,0001,0000,0000,,,0000,,
2019/12/18 7:27:24,1512,1809,0034,0001,0000,0000,,,0000,,
2019/12/18 7:27:25,1491,1794,0032,0001,0000,0000,,,0000,,
2019/12/18 7:27:26,1514,1811,0035,0001,0000,0000,,,0000,,
2019/12/18 7:27:27,1500,1800,0026,0001,0000,0000,,,0000,,
2019/12/18 7:27:28,1494,1795,0032,0001,0000,0000,,,0000,,
2019/12/18 7:27:29,1509,1807,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:30,1509,1807,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:31,1483,1787,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:32,1505,1804,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:33,1485,1789,0034,0001,0000,0000,,,0000,,
2019/12/18 7:27:34,1519,1814,0026,0001,0000,0000,,,0000,,
2019/12/18 7:27:35,1472,1779,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:36,1518,1813,0036,0001,0000,0000,,,0000,,
2019/12/18 7:27:37,1478,1783,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:38,1535,1827,0024,0001,0000,0000,,,0000,,
2019/12/18 7:27:39,1529,1822,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:40,1469,1777,0031,0001,0000,0000,,,0000,,
2019/12/18 7:27:41,1465,1774,0028,0001,0000,0000,,,0000,,
2019/12/18 7:27:42,1539,1830,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:43,1498,1799,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:44,1510,1807,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:45,1473,1780,0040,0001,0000,0000,,,0000,,
2019/12/18 7:27:46,1530,1823,0030,0001,0000,0000,,,0000,,
2019/12/18 7:27:47,1507,1805,0029,0001,0000,0000,,,0000,,
2019/12/18 7:27:48,1511,1808,0034,0001,0000,0000,,,0000,,
